customerid,loannumber,loanamount,totaldue,termdays,closeddate_days,firstduedate_days,firstrepaiddate_days
8a858f9c56aaf37d0156b75f67c33f9b,10,30000.0,34400.0,30,34,31,34
8a858f9c56aaf37d0156b75f67c33f9b,4,10000.0,11500.0,15,9,14,9
8a858fa3551e78cb015529b4a6b34007,8,25000.0,29000.0,30,30,29,30
8a858fa3551e78cb015529b4a6b34007,7,20000.0,23600.0,30,28,31,28
8a858fae57a00f390157ab0ad5915819,3,10000.0,11500.0,15,10,14,10
8a858fb1563219690156352b4da842e8,1,10000.0,13000.0,30,27,29,27
8a858fb95aa3c328015aa41ffd3336d5,1,10000.0,11500.0,15,15,15,15
8a858fcd56b9f22c0156c2f2074c3bed,5,20000.0,21900.0,15,1,14,1
8a858fcd56b9f22c0156c2f2074c3bed,8,30000.0,34400.0,30,28,29,28
8a858fcd56b9f22c0156c2f2074c3bed,11,40000.0,44800.0,30,29,29,29
8a858fcd56b9f22c0156c2f2074c3bed,10,40000.0,44800.0,30,28,29,28
8a858fd458639fcc0158680d96df6d18,5,10000.0,11500.0,15,9,14,9
8a858fd458639fcc0158680d96df6d18,9,20000.0,22250.0,15,7,14,7
8a858fda56562f8f01566548972d1c9c,1,10000.0,11500.0,15,9,15,9
8a858fe55b869107015b86d3071740d2,1,10000.0,11500.0,15,8,14,8
8a858fff5a28d297015a33bc2e845305,5,20000.0,23800.0,30,3,29,3
8a858fff5a28d297015a33bc2e845305,3,10000.0,13000.0,30,29,31,29
8a858e585693982b01569a712be80e14,7,30000.0,36800.0,60,59,29,26
8a858e585693982b01569a712be80e14,6,20000.0,23600.0,30,21,30,21
8a858f1955b1c4df0155cfad79641b0a,1,10000.0,11500.0,15,15,15,15
8a858f1955b1c4df0155cfad79641b0a,7,20000.0,23800.0,30,52,29,52
8a858f4b55df0f530155ef9862fb1b92,4,15000.0,16675.0,15,16,16,16
8a858f4b55df0f530155ef9862fb1b92,1,5000.0,5750.0,15,13,16,13
8a858fef570f30e5015720679ff55c37,1,10000.0,13000.0,30,30,30,30
8a85886e5410189001541480d8f83683,3,10000.0,11500.0,15,17,14,16
8a85886e5410189001541480d8f83683,9,40000.0,47600.0,60,53,29,29
8a858e6f5668e01701567479d1ae3320,10,30000.0,36800.0,60,39,31,36
8a858e8457f7a42a0157fae7238c3d4c,2,10000.0,13000.0,30,42,29,42
8a858e945bee08de015bf07771ce6245,2,10000.0,11500.0,15,13,14,13
8a858e985b1de32c015b1e5ea0ae3435,1,10000.0,13000.0,30,23,29,23
8a858eb858b1a6d20158bd0786483394,1,10000.0,13000.0,30,27,30,27
8a858ec9590ad35d01594951f86d3fd1,1,10000.0,11500.0,15,11,14,11
8a858edb5bd936e4015bddece62633a1,1,10000.0,13000.0,30,25,29,25
8a858ee45b39aa80015b3b3933c2121e,8,30000.0,34500.0,30,27,30,27
8a858ee45b39aa80015b3b3933c2121e,5,20000.0,22250.0,15,13,14,13
8a858ee758b4c54a0158d307cc1d21ef,4,20000.0,21900.0,15,5,16,5
8a858ee758b4c54a0158d307cc1d21ef,10,40000.0,44800.0,30,27,29,27
8a858ee758b4c54a0158d307cc1d21ef,5,20000.0,21900.0,15,4,14,4
8a858eff5b393484015b394ef3281e60,1,10000.0,13000.0,30,27,31,27
8a858f045bab240c015bafd0d39709a7,1,10000.0,11500.0,15,5,14,5
8a858f085bcf44be015bd30eaa241e6e,1,10000.0,11500.0,15,8,14,8
8a858f11594a3880015950e1221977d6,3,10000.0,13000.0,30,29,29,29
8a858f265c2187bd015c3123033b481a,2,10000.0,13000.0,30,28,29,28
8a858f475bceed0d015bd029e52a6ff6,2,10000.0,13000.0,30,28,29,28
8a858f665d5b785d015d5f33bf515574,1,10000.0,13000.0,30,6,31,6
8a858f965c6950da015c7b2cefaf445f,1,10000.0,13000.0,30,27,30,27
8a858f9a56435559015648a1594a0008,1,10000.0,11500.0,15,14,14,14
8a858fa057e2a0a50157e7650d8903fb,1,10000.0,11500.0,15,8,16,8
8a858fa057e2a0a50157e7650d8903fb,6,20000.0,23800.0,30,16,29,16
8a858fa5552add5d015549642f1b4d49,11,30000.0,34400.0,30,28,30,28
8a858fa5552add5d015549642f1b4d49,3,10000.0,13000.0,30,22,29,22
8a858fa5552add5d015549642f1b4d49,6,10000.0,11500.0,15,6,15,6
8a858fa5552add5d015549642f1b4d49,2,10000.0,13000.0,30,28,30,28
8a85898a53bc15600153c7933fdc686b,10,30000.0,34500.0,30,33,32,33
8a85898a53bc15600153c7933fdc686b,11,30000.0,34400.0,30,24,31,24
8a8589b953bc23f70153c7bc036a2932,4,20000.0,24500.0,30,30,30,30
8a8589b953bc23f70153c7bc036a2932,5,20000.0,24500.0,30,29,29,29
8a8589b953bc23f70153c7bc036a2932,10,30000.0,34100.0,30,27,29,27
8a858e0156b782a10156c74e46602d88,1,10000.0,11500.0,15,12,16,12
8a858e0156b782a10156c74e46602d88,4,20000.0,23800.0,30,26,31,26
8a858e0156b782a10156c74e46602d88,5,30000.0,34400.0,30,28,29,26
8a858e175b343fe2015b344c1e5b0f48,3,10000.0,13000.0,30,25,29,25
8a858e345bd96da8015be3ddca8f4af8,1,10000.0,11500.0,15,14,14,14
8a858e3a54e33702015516e3d21a3f08,7,30000.0,34400.0,30,18,31,18
8a858e3a54e33702015516e3d21a3f08,5,10000.0,11400.0,15,13,14,13
8a858e3a54e33702015516e3d21a3f08,6,20000.0,21800.0,15,13,14,13
8a858e5e5d51031d015d513ff3b9267f,1,10000.0,11500.0,15,8,14,8
8a858e705668e167015673bfd9d25042,7,40000.0,47600.0,60,14,29,14
8a858e705668e167015673bfd9d25042,2,10000.0,13000.0,30,12,30,11
8a858e705668e167015673bfd9d25042,3,20000.0,24500.0,30,28,29,28
8a858e705668e167015673bfd9d25042,8,40000.0,47600.0,60,22,29,20
8a858e885b68546c015b736088184034,2,10000.0,13000.0,30,40,33,40
8a858e955add2971015ae7ef19787097,3,10000.0,11500.0,15,16,14,16
8a858e9b5bcf8546015bcff969fd0f8f,2,10000.0,13000.0,30,11,29,11
8a858eb35bd420f1015bd7e6ede02345,1,10000.0,11500.0,15,15,14,15
8a858ec25a4d1d16015a4d40078b0a73,2,10000.0,11500.0,15,16,15,16
8a858ec9590ad35d0159440bfe67201a,3,10000.0,11500.0,15,19,14,19
8a858ee25b874ecc015b88b064453ef7,1,10000.0,13000.0,30,43,31,43
8a858ef45bcf0c76015bd27a6eed6adc,2,10000.0,13000.0,30,0,29,0
8a858f035ac15096015ac6ca9b3e0879,2,10000.0,11500.0,15,10,14,10
8a858f0656b7820c0156c88a1adb38b0,6,30000.0,39000.0,60,60,29,29
8a858f13556665aa01556806aeb3036e,14,40000.0,44800.0,30,30,29,30
8a858f13556665aa01556806aeb3036e,15,40000.0,44800.0,30,31,29,31
8a858f13556665aa01556806aeb3036e,3,10000.0,11500.0,15,8,14,8
8a858f13556665aa01556806aeb3036e,1,10000.0,11500.0,15,12,14,12
8a858f225bfdb280015c108bf6f53281,1,10000.0,13000.0,30,32,29,32
8a858f365668e43901566e36f0ed06d3,2,10000.0,13000.0,30,29,29,29
8a858f405d13c45f015d13dd93ec0c1c,1,10000.0,13000.0,30,16,29,16
8a858f585bfd6341015c00857bc907b6,1,10000.0,11500.0,15,6,16,6
8a858f60560bc43d01560f01835b4a41,13,20000.0,21900.0,15,13,14,13
8a858f60560bc43d01560f01835b4a41,1,10000.0,11500.0,15,17,16,17
8a858f60560bc43d01560f01835b4a41,6,10000.0,11500.0,15,14,14,14
8a858f60560bc43d01560f01835b4a41,5,10000.0,11500.0,15,11,14,11
8a858f725b49c0c0015b52a5f20b0ecd,1,10000.0,13000.0,30,54,29,54
8a858f905c06a9c0015c0c987a4b6bf0,1,10000.0,13000.0,30,22,29,22
8a858fa95b631878015b66433dee52c9,3,10000.0,13000.0,30,30,29,30
8a858fb25d84a543015d883e60493b62,1,10000.0,11500.0,15,0,16,0
8a858fc95ce99dd6015ced741b3773dd,1,10000.0,11500.0,15,0,14,0
8a858fd35bed00ef015bed49a2552f67,1,10000.0,13000.0,30,41,32,41
8a858fe45a760203015a7f3dd68d6282,5,20000.0,24500.0,30,29,29,29
8a858fe45a760203015a7f3dd68d6282,3,10000.0,13000.0,30,27,29,27
8a858ffc5b1f07ee015b1f4c95a13b04,4,20000.0,24500.0,30,30,29,30
8a8588fd53f1099e01540ec7527b308c,14,40000.0,44000.0,30,29,29,29
8a8588fd53f1099e01540ec7527b308c,3,10000.0,13000.0,30,29,31,29
8a8588fd53f1099e01540ec7527b308c,6,30000.0,34500.0,30,28,29,28
8a8588fd53f1099e01540ec7527b308c,7,30000.0,34500.0,30,46,29,46
8a858e2c5aa96d03015aad08250b34f7,1,10000.0,13000.0,30,28,29,28
8a858e6359a764180159a89577a06015,2,10000.0,11500.0,15,15,16,15
8a858fe65675195a0156766ebdb042c8,12,20000.0,23800.0,30,38,29,38
8a858fe65675195a0156766ebdb042c8,3,10000.0,13000.0,30,57,29,57
8a858fee58f7c77e0159039ce4725e6f,4,10000.0,11500.0,15,20,16,20
8a858fee58f7c77e0159039ce4725e6f,1,10000.0,11500.0,15,17,14,17
8a858ff85bd93919015be27b9f421e8b,2,10000.0,11500.0,15,0,17,0
8a858ff85bd93919015be27b9f421e8b,6,20000.0,22250.0,15,1,15,1
8a8589f354518554015476f53cc85096,2,5000.0,5750.0,15,9,15,9
8a8589f354518554015476f53cc85096,1,10000.0,11500.0,15,25,14,24
8a858eba5b681df4015b7bd3405e7934,1,10000.0,11500.0,15,15,14,15
8a858eef55548905015572bde55a59e3,2,10000.0,13000.0,30,27,31,27
8a858f495a7fafc1015a800d307d4d03,2,10000.0,13000.0,30,31,29,30
8a858fa25a84fe3b015a852ea1d02175,3,10000.0,13000.0,30,29,29,29
8a858ff55b444a8c015b4493c6342f3a,2,10000.0,11500.0,15,14,14,14
8a858ff55b444a8c015b4493c6342f3a,4,20000.0,24500.0,30,33,31,33
8a8588f6548fb0c201549514019447e3,1,10000.0,13000.0,30,23,29,22
8a8588f6548fb0c201549514019447e3,4,20000.0,23800.0,30,20,29,20
8a85898a53bc15600153bea84f9e21e3,5,20000.0,24500.0,30,42,29,42
8a85898a53bc15600153bea84f9e21e3,3,10000.0,11500.0,15,28,14,28
8a85898a53bc15600153bea84f9e21e3,1,10000.0,11500.0,15,18,14,17
8a85898a53bc15600153bea84f9e21e3,13,30000.0,34500.0,30,29,29,29
8a8589b953bc23f70153c871f9e25781,5,30000.0,34500.0,30,29,31,29
8a858e0156b782a10156d151957b56cc,6,30000.0,34400.0,30,29,31,29
8a858e0156b782a10156d151957b56cc,7,15000.0,18200.0,30,24,29,24
8a858e0156b782a10156d151957b56cc,2,10000.0,11500.0,15,12,16,12
8a858e0a5668e69c01567aa57c377762,1,10000.0,13000.0,30,29,31,29
8a858e0a5668e69c01567aa57c377762,5,20000.0,23800.0,30,30,29,30
8a858e1856aa901b0156b3b683c36060,8,25000.0,27500.0,30,29,29,29
8a858e1856aa901b0156b3b683c36060,7,30000.0,36800.0,60,61,29,26
8a858e225a28c713015a2cfb72ce119e,1,10000.0,13000.0,30,23,29,23
8a858e395cb1d4d9015cb1e79d810892,1,10000.0,13000.0,30,32,30,32
8a858e445cd56553015cd9811fb40911,1,10000.0,13000.0,30,26,30,26
8a858e555b85f9a2015b8606945a0a8b,3,10000.0,11500.0,15,13,14,13
8a858e59569397d5015697f83bac10d0,1,10000.0,11500.0,15,15,14,15
8a858e59569397d5015697f83bac10d0,2,10000.0,11500.0,15,20,14,4
8a858e63599799e901599dce58322a64,3,20000.0,21900.0,15,14,14,14
8a858e69566ae5b801566ff083790265,1,10000.0,13000.0,30,31,31,31
8a858e6c5c88d145015c9c27783c72a0,1,10000.0,11500.0,15,19,15,19
8a858e705668e16701568b566c6857c5,5,20000.0,23800.0,30,26,29,26
8a858e7b55deef140155e500afb54cc6,10,10000.0,12800.0,30,1,30,1
8a858e7b55deef140155e500afb54cc6,7,20000.0,21900.0,15,9,14,9
8a858e7b55deef140155e500afb54cc6,8,30000.0,34400.0,30,28,30,28
8a858e8e5cc54eb9015cc59a217a246a,1,10000.0,13000.0,30,26,29,26
8a858e985885ff6d0158906f9c082a68,1,10000.0,13000.0,30,15,29,14
8a858e985885ff6d0158906f9c082a68,4,20000.0,23800.0,30,24,30,24
8a858eac5b3ece95015b3ee7942e2457,3,10000.0,13000.0,30,32,31,32
8a858ec05ba5ca1d015ba5e55a060b0c,3,20000.0,24500.0,30,16,29,16
8a858ece586263020158649c6f303ccf,5,20000.0,23800.0,30,29,31,29
8a858ece586263020158649c6f303ccf,4,10000.0,12900.0,30,25,30,25
8a858eda552adcc2015553a6385628e7,2,10000.0,13000.0,30,36,30,33
8a858ee45b39aa80015b3ae1004602fa,3,10000.0,13000.0,30,15,31,15
8a858eed5756fb0e01575e24e900478d,3,10000.0,13000.0,30,30,29,30
8a858f065b1fe50a015b20c201f574d1,4,15000.0,18375.0,30,27,29,27
8a858f0a56d3ed1f0156d5959f9e31fd,2,10000.0,13000.0,30,26,29,26
8a858f13556665aa01556efd1d087572,5,20000.0,24500.0,30,31,31,31
8a858f365c83961c015c87be26386a2f,1,10000.0,13000.0,30,33,31,33
8a858ea55b58f026015b5c07521824eb,3,10000.0,13000.0,30,58,29,58
8a858eaf5b617c94015b61aa95c124b3,2,10000.0,13000.0,30,26,29,26
8a858ec358dc5c130158ea2c46c124be,2,10000.0,13000.0,30,29,29,29
8a858ec358dc5c130158ea2c46c124be,3,10000.0,13000.0,30,26,31,26
8a858ed1594a282f015963c795622574,5,20000.0,23800.0,30,25,30,25
8a858ed1594a282f015963c795622574,7,30000.0,34500.0,30,27,29,27
8a858edc554f009d015557f60de97583,3,20000.0,22250.0,15,14,16,14
8a858edc554f009d015557f60de97583,7,30000.0,34500.0,30,20,30,20
8a858eea5d1d99d3015d21a1ab3c17ff,1,10000.0,13000.0,30,17,31,16
8a858f005a04ae6e015a0635dd524947,2,10000.0,11500.0,15,11,14,11
8a858f065b1fe50a015b236489d57fb6,6,30000.0,34500.0,30,23,29,23
8a858f0d58a18ebc0158b4c0607f4bfc,4,20000.0,23800.0,30,27,31,27
8a858f0d58a18ebc0158b4c0607f4bfc,7,10000.0,13000.0,30,30,29,30
8a858f185b42f6f1015b4304bd7a0bfa,3,10000.0,13000.0,30,18,29,18
8a858f2a5b3f2121015b4203882746ad,3,10000.0,11500.0,15,14,16,14
8a858f3e57e2cfcf0157e66df8327b91,3,10000.0,13000.0,30,38,29,38
8a858f4958721a8c015874acc2023782,2,10000.0,13000.0,30,41,31,41
8a858f4958721a8c015874acc2023782,3,10000.0,11500.0,15,7,14,7
8a858f5f5b39bb0c015b3aa87eb81282,4,20000.0,22250.0,15,12,14,12
8a858f5f5b39bb0c015b3aa87eb81282,7,30000.0,34500.0,30,32,29,32
8a858f7d5578012a01557ba429787a5f,3,10000.0,13000.0,30,16,29,16
8a858f7d5578012a01557ba429787a5f,5,10000.0,11500.0,15,13,14,13
8a858f7d5578012a01557ba429787a5f,2,10000.0,11500.0,15,33,16,33
8a858f8b5b630942015b6387bae751b2,3,10000.0,13000.0,30,27,29,27
8a858f97594ab63d01594b8df02243c0,5,20000.0,21900.0,15,14,14,14
8a858f97594ab63d01594b8df02243c0,8,30000.0,34500.0,30,29,29,29
8a858fa3552ae1120155486928255fc1,5,10000.0,13000.0,30,32,30,32
8a858fa85bf7d621015bf7d690b9006e,2,10000.0,11500.0,15,33,14,33
8a858fc55b2548dd015b2bce81b84c30,1,10000.0,13000.0,30,32,30,32
8a858fd05bfd7d3c015c0be492e56e29,2,10000.0,11000.0,15,8,14,8
8a858fd55577e87601558336f0793396,2,10000.0,13000.0,30,29,30,29
8a858fd55577e87601558336f0793396,7,30000.0,36800.0,60,60,30,40
8a858fe45cd62cbf015ce93a8a26355d,1,10000.0,13000.0,30,28,29,28
8a858ff25a6a19ee015a6abff5ed659c,2,10000.0,13000.0,30,35,29,35
8a858ffc5852f33d015857ef84051d76,4,20000.0,21900.0,15,13,17,13
8a858e015c58ee6a015c592ed3541c4a,1,10000.0,11500.0,15,19,17,19
8a858f09582a50b201583155980077a9,1,10000.0,11500.0,15,13,16,13
8a858f09582a50b201583155980077a9,4,10000.0,11500.0,15,12,14,12
8a858f61560bc0e501561c4c492609ef,2,10000.0,13000.0,30,2,30,2
8a1a32fc49b632520149c3b8fdf85139,2,10000.0,11500.0,15,14,14,14
8a1a32fc49b632520149c3b8fdf85139,4,10000.0,11500.0,15,13,14,13
8a8588bf54c8eab60154c9226d7917e7,1,5000.0,5750.0,15,14,14,13
8a8588f853b1b2d40153bd9536925edb,8,30000.0,36800.0,60,31,32,31
8a8588f853b1b2d40153bd9536925edb,1,10000.0,13000.0,30,39,29,38
8a85893d53f104eb015400808d86752b,3,10000.0,13000.0,30,29,29,29
8a8589a75438621601543ab52054150c,10,40000.0,48000.0,60,47,30,38
8a858fda56562f8f015658b4c484401f,9,40000.0,44800.0,30,29,29,29
8a858fda56562f8f015658b4c484401f,1,10000.0,13000.0,30,25,30,25
8a858fe756939bbb0156b1970aae339a,2,10000.0,11500.0,15,14,14,14
8a858fee57005c96015703ab6c02708e,2,10000.0,13000.0,30,34,29,29
8a858fee57005c96015703ab6c02708e,4,10000.0,13000.0,30,28,29,28
8a858ff55b444a8c015b4755aa3236bf,1,10000.0,11500.0,15,15,16,15
8a858e045cd5b1d6015cdfdd2d7b1310,1,10000.0,13000.0,30,27,32,27
8a858e6a5bfd4b54015c05a75bed32ac,1,10000.0,13000.0,30,9,29,9
8a858f985bee01cb015bf1a2b3cf6c6c,1,10000.0,13000.0,30,15,29,15
8a858fab5a83f26a015a847501d65abb,2,10000.0,13000.0,30,31,31,31
8a858fb35a6b3924015a6b8d201e3239,3,10000.0,11500.0,15,20,14,20
8a858fbd59b080790159b0afab650fed,3,10000.0,11500.0,15,9,14,9
8a858fc45c5f93be015c5fd6a7c91478,1,10000.0,11500.0,15,15,14,15
8a858fce5bf8129c015bf8c5b6694438,2,10000.0,13000.0,30,22,29,22
8a858fd45a4260bc015a461db91a3615,3,10000.0,13000.0,30,28,29,28
8a858fde580afd48015818eda53830c8,9,10000.0,11500.0,15,11,16,11
8a858fde580afd48015818eda53830c8,8,20000.0,22250.0,15,26,14,26
8a858fde580afd48015818eda53830c8,7,20000.0,23800.0,30,29,29,29
8a858ffa55ca72a50155d192af9e2c0b,18,40000.0,47600.0,60,36,29,36
8a858ffa55ca72a50155d192af9e2c0b,17,30000.0,36800.0,60,21,29,21
8a858ffa55ca72a50155d192af9e2c0b,3,20000.0,22250.0,15,7,16,7
8a858ffa55ca72a50155d192af9e2c0b,5,30000.0,32250.0,15,6,14,6
8a858ffa55ca72a50155d192af9e2c0b,14,40000.0,47600.0,60,35,30,35
8a8588f853b1b2d40153b2bb48d41263,1,5000.0,5750.0,15,19,15,18
8a8588f853b1b2d40153b2bb48d41263,2,10000.0,11500.0,15,16,14,16
8a858ec05ab27176015ab2befe283801,5,20000.0,22250.0,15,14,14,14
8a858ec05ab27176015ab2befe283801,4,20000.0,21900.0,15,20,17,20
8a858f7057b918e40157d465d8725583,1,10000.0,13000.0,30,14,30,14
8a858f7057b918e40157d465d8725583,4,20000.0,23800.0,30,29,29,29
8a858ff35af1c396015af1fc915018ca,2,10000.0,11500.0,15,8,14,8
8a858ff35af1c396015af1fc915018ca,1,10000.0,11500.0,15,11,14,11
8a85882653e2eb990153f0f8a8520c4b,5,30000.0,36800.0,60,61,29,27
8a8588ae53f1cb7c015414160f0175bc,5,10000.0,11400.0,15,5,16,5
8a8588ae53f1cb7c015414160f0175bc,6,30000.0,34400.0,30,29,29,29
8a858953548fb0c0015497256a1f4a6d,6,25000.0,28750.0,30,27,29,27
8a858953548fb0c0015497256a1f4a6d,1,10000.0,11500.0,15,15,14,15
8a8589b953d0be470153e043e57e2d79,11,30000.0,34400.0,30,7,31,7
8a85886e5410189001541480d8f83683,8,30000.0,36800.0,60,57,29,29
8a8588fd53e2e6cf0153ec45be7c1613,6,15000.0,16687.5,15,14,14,14
8a8588fd53e2e6cf0153ec45be7c1613,1,10000.0,13000.0,30,20,31,20
8a8588fd53e2e6cf0153ec45be7c1613,5,10000.0,11125.0,15,12,14,12
8a85898a53bc15600153c76831594bcc,5,30000.0,34500.0,30,31,30,31
8a85898a53bc15600153c76831594bcc,10,40000.0,47600.0,60,42,31,41
8a85898a53bc15600153c76831594bcc,7,30000.0,36800.0,60,53,32,33
8a8589b953bc23f70153c12ae7c852a9,12,40000.0,44800.0,30,28,29,28
8a8589b953bc23f70153c12ae7c852a9,2,10000.0,13000.0,30,32,30,32
8a8589b953bc23f70153c12ae7c852a9,8,30000.0,34400.0,30,32,33,32
8a8589b953bc23f70153c12ae7c852a9,11,40000.0,44800.0,30,28,29,28
8a858e0256b781d80156bd70d9d21225,3,10000.0,11500.0,15,15,14,15
8a858e0256b781d80156bd70d9d21225,10,30000.0,34500.0,30,27,29,27
8a858e0d5aa8e240015aa8fb5bc5165f,1,10000.0,13000.0,30,23,30,23
8a858e0d5aa8e240015aa8fb5bc5165f,2,10000.0,13000.0,30,28,30,28
8a858e245b680423015b70f89d870827,5,20000.0,22250.0,15,11,14,11
8a858e245b680423015b70f89d870827,6,20000.0,22250.0,15,5,14,5
8a858e2e5bb57a37015bc30f34e02cf7,2,10000.0,11500.0,15,14,14,14
8a858e595b42b641015b42bed45707ec,4,20000.0,24500.0,30,30,29,30
8a858e675b00c831015b04414db70f3f,3,10000.0,11500.0,15,14,14,14
8a858e71570f2c6b01571b8a24c8492f,2,10000.0,11500.0,15,11,14,11
8a858e71570f2c6b01571b8a24c8492f,3,15000.0,16687.5,15,14,14,14
8a858e7d5b8b0b92015b8b1efc3b15ee,2,10000.0,13000.0,30,30,30,30
8a858e9e579558b6015795d6a68f473c,3,10000.0,11500.0,15,14,14,14
8a858e9e579558b6015795d6a68f473c,9,10000.0,11125.0,15,3,14,3
8a858e9e579558b6015795d6a68f473c,11,10000.0,11125.0,15,14,16,14
8a858eb95591bf00015596ab2eb11f5e,4,30000.0,34500.0,30,31,30,31
8a858f555cacacdf015cafb65d3e6608,1,10000.0,13000.0,30,32,30,32
8a858f665c45930d015c5427f2e26489,2,10000.0,11500.0,15,13,14,13
8a858f855bf2f1ad015bf5c0e6c01b8a,1,10000.0,13000.0,30,29,31,29
8a858f925bec9b74015beceb8bf13a0a,1,10000.0,11500.0,15,14,17,14
8a858f98560bbe11015611ef84820b47,5,20000.0,24500.0,30,30,29,30
8a858f9c56aaf37d0156b6ec1be309d6,5,20000.0,23800.0,30,20,29,20
8a858f9c56aaf37d0156b6ec1be309d6,8,25000.0,29000.0,30,29,29,29
8a858fb15632196901564fd5a8be745b,3,20000.0,23800.0,30,28,31,28
8a858fb15632196901564fd5a8be745b,6,30000.0,34500.0,30,28,30,28
8a858fc25bafabdc015bb47fda0323e5,3,10000.0,11500.0,15,16,16,16
8a858fcd56b9f22c0156c804c62f4d5d,1,10000.0,13000.0,30,25,30,25
8a858fd3552c7562015544a1c5f8311e,5,20000.0,24500.0,30,29,31,26
8a858fd3552c7562015544a1c5f8311e,8,10000.0,10750.0,15,0,15,0
8a858fd3552c7562015544a1c5f8311e,6,30000.0,34500.0,30,23,31,23
8a858ff25a13ebf6015a14d6527b7b05,9,30000.0,34500.0,30,28,29,28
8a858ff25a13ebf6015a14d6527b7b05,1,10000.0,11500.0,15,12,14,12
8a858fff57f7a7a801580093e8d2237a,1,10000.0,11500.0,15,24,14,24
8a858e5b5bd99460015bda6daf5a2d6f,1,10000.0,13000.0,30,46,29,46
8a858e955add2971015ae6ef9a655863,3,10000.0,13000.0,30,29,29,29
8a858f5f5b39bb0c015b3a2c2e0666e5,1,10000.0,11500.0,15,13,14,13
8a858fc55b672960015b672de67d0409,2,10000.0,13000.0,30,5,29,5
8a85881053bc33670153cc5a32432a14,3,10000.0,13000.0,30,30,29,30
8a85881053bc33670153cc5a32432a14,10,20000.0,23600.0,30,21,29,21
8a85881053bc33670153cc5a32432a14,8,30000.0,34500.0,30,28,33,28
8a858900536a043401537e702ff74eac,18,50000.0,52500.0,30,28,29,28
8a858900536a043401537e702ff74eac,15,10000.0,11350.0,15,0,14,0
8a858900536a043401537e702ff74eac,10,30000.0,34400.0,30,3,29,3
8a858900536a043401537e702ff74eac,19,50000.0,52500.0,30,29,29,29
8a858900536a043401537e702ff74eac,13,40000.0,44800.0,30,22,29,22
8a858953548fb0c001549b2149246862,1,10000.0,13000.0,30,26,29,26
8a858953548fb0c001549b2149246862,3,15000.0,18375.0,30,25,29,25
8a8589b7535abdb201535beac38a2006,6,15000.0,18375.0,30,30,29,30
8a8589b7535abdb201535beac38a2006,11,20000.0,23800.0,30,31,29,31
8a8589b7535abdb201535beac38a2006,1,10000.0,13000.0,30,24,29,24
8a858e005941690001596c6cde945968,2,10000.0,11500.0,15,13,14,13
8a858e0d587161ab01587183d98f06c9,8,20000.0,23800.0,30,26,29,26
8a858e0d587161ab01587183d98f06c9,5,10000.0,11500.0,15,16,16,16
8a858e0d587161ab01587183d98f06c9,2,10000.0,11500.0,15,9,14,9
8a858e1c56dfea870156e1cca79f084d,5,20000.0,21500.0,15,11,16,11
8a858e1c56dfea870156e1cca79f084d,11,40000.0,44000.0,30,29,29,29
8a858e1c56dfea870156e1cca79f084d,6,30000.0,34400.0,30,29,29,29
8a858e345bd96da8015be2ea479a2ade,1,10000.0,11500.0,15,11,14,11
8a858e5856b7840c0156c7129a9c2618,4,10000.0,13000.0,30,33,29,33
8a858e5856b7840c0156c7129a9c2618,5,10000.0,13000.0,30,31,29,31
8a858e5c56f98bad01570d1d648e2761,12,50000.0,55000.0,60,28,29,28
8a858e5c56f98bad01570d1d648e2761,10,40000.0,47600.0,60,31,29,23
8a858e5c56f98bad01570d1d648e2761,7,30000.0,34400.0,30,25,31,24
8a858e64587161fb0158747ae0bf7292,12,30000.0,34500.0,30,29,29,29
8a858e64587161fb0158747ae0bf7292,9,20000.0,21900.0,15,0,14,0
8a858e64587161fb0158747ae0bf7292,10,30000.0,34400.0,30,29,29,29
8a858e6d58b0cc520158b1844b942e90,8,20000.0,24500.0,30,24,29,24
8a858e6d58b0cc520158b1844b942e90,1,10000.0,11500.0,15,18,17,18
8a858e8455f82b560155f960fac10f68,8,30000.0,32250.0,15,14,14,14
8a858e8455f82b560155f960fac10f68,3,20000.0,22250.0,15,13,14,13
8a858e8455f82b560155f960fac10f68,1,10000.0,11500.0,15,13,14,13
8a6b87fe4d56512d014d57af446e7ad0,1,10000.0,11500.0,15,13,17,13
8a85886e54101890015410e5d5c83298,8,10000.0,11500.0,15,26,14,26
8a85886e54101890015410e5d5c83298,5,10000.0,13000.0,30,38,29,38
8a85890253e2f1180153e60ece4201a1,4,30000.0,34500.0,30,30,29,30
8a85895354a059690154be274bd235f2,6,20000.0,23800.0,30,32,31,32
8a85895354a059690154be274bd235f2,8,30000.0,34500.0,30,24,29,24
8a8589c253ace09b0153bdb04bbc192f,10,40000.0,48000.0,60,14,29,14
8a8589c253ace09b0153bdb04bbc192f,1,10000.0,11500.0,15,70,14,70
8a8589c253ace09b0153bdb04bbc192f,9,30000.0,36800.0,60,26,29,26
8a858e035693e02901569ce8a75e0880,8,30000.0,36800.0,60,27,29,27
8a858e035693e02901569ce8a75e0880,4,20000.0,24500.0,30,25,31,25
8a858e035693e02901569ce8a75e0880,1,10000.0,11500.0,15,14,14,14
8a858e1b59fa11590159fa2239010639,2,10000.0,11500.0,15,15,14,15
8a858e1b59fa11590159fa2239010639,4,20000.0,23800.0,30,31,30,31
8a858e255557edfe01556f9c8e4321ad,3,15000.0,18375.0,30,28,31,28
8a858e255557edfe01556f9c8e4321ad,2,10000.0,13000.0,30,29,31,29
